"","tissue_pixels"
"11181",TRUE
"11182",TRUE
"11183",TRUE
"11184",TRUE
"11185",TRUE
"11186",TRUE
"11187",TRUE
"11188",TRUE
"11189",TRUE
"11190",TRUE
"11191",TRUE
"11192",TRUE
"11193",TRUE
"11194",TRUE
"11195",TRUE
"11196",TRUE
"11197",TRUE
"11198",TRUE
"11199",TRUE
"11200",TRUE
"11201",TRUE
"11202",TRUE
"11203",TRUE
"11204",TRUE
"11205",TRUE
"11206",TRUE
"11207",TRUE
"11208",TRUE
"11209",TRUE
"11210",TRUE
"11211",TRUE
"11212",TRUE
"11213",TRUE
"11214",TRUE
"11215",TRUE
"11216",TRUE
"11217",TRUE
"11218",TRUE
"11219",TRUE
"11220",TRUE
"11221",TRUE
"11222",TRUE
"11223",TRUE
"11224",TRUE
"11225",TRUE
"11226",TRUE
"11227",TRUE
"11228",TRUE
"11229",TRUE
"11230",TRUE
"11231",TRUE
"11232",TRUE
"11233",TRUE
"11234",TRUE
"11235",TRUE
"11236",TRUE
"11237",TRUE
"11238",TRUE
"11239",TRUE
"11240",TRUE
"11241",TRUE
"11242",TRUE
"11243",TRUE
"11244",TRUE
"11245",TRUE
"11246",TRUE
"11247",TRUE
"11248",TRUE
"11249",TRUE
"11250",TRUE
"11251",TRUE
"11252",TRUE
"11253",TRUE
"11254",TRUE
"11255",TRUE
"11256",TRUE
"11257",TRUE
"11258",TRUE
"11259",TRUE
"11260",TRUE
"11261",TRUE
"11262",TRUE
"11263",TRUE
"11264",TRUE
"11265",TRUE
"11266",TRUE
"11267",TRUE
"11268",TRUE
"11269",TRUE
"11270",TRUE
"11271",TRUE
"11272",TRUE
"11273",TRUE
"11274",TRUE
"11275",TRUE
"11276",TRUE
"11277",TRUE
"11278",TRUE
"11279",TRUE
"11280",TRUE
"11281",TRUE
"11282",TRUE
"11283",TRUE
"11284",TRUE
"11285",TRUE
"11286",TRUE
"11287",TRUE
"11288",TRUE
"11289",TRUE
"11290",TRUE
"11291",TRUE
"11292",TRUE
"11293",TRUE
"11294",TRUE
"11295",TRUE
"11296",TRUE
"11297",TRUE
"11298",TRUE
"11299",TRUE
"11300",TRUE
"11301",TRUE
"11302",TRUE
"11303",TRUE
"11304",TRUE
"11305",TRUE
"11306",FALSE
"11307",FALSE
"11308",FALSE
"11309",FALSE
"11310",FALSE
"11311",FALSE
"11312",FALSE
"11313",FALSE
"11314",FALSE
"11315",FALSE
"11316",FALSE
"11317",FALSE
"11318",FALSE
"11319",FALSE
"11320",FALSE
"11321",FALSE
"11322",FALSE
"11323",FALSE
"11324",FALSE
"11325",FALSE
"11326",FALSE
"11327",FALSE
"11328",FALSE
"11329",FALSE
"11330",FALSE
"11331",FALSE
"11332",FALSE
"11333",FALSE
"11334",FALSE
"11335",FALSE
"11336",FALSE
"11337",FALSE
"11338",FALSE
"11339",FALSE
"11340",FALSE
"11341",FALSE
"11342",FALSE
"11343",FALSE
"11344",FALSE
"11345",FALSE
"11346",FALSE
"11347",FALSE
"11348",FALSE
"11349",FALSE
"11350",FALSE
"11351",FALSE
"11352",FALSE
"11353",FALSE
"11354",FALSE
"11355",FALSE
"11356",FALSE
"11357",FALSE
"11358",FALSE
"11359",FALSE
"11360",FALSE
"11361",FALSE
"11362",FALSE
"11363",FALSE
"11364",FALSE
"11365",FALSE
"11366",FALSE
"11367",FALSE
"11368",FALSE
"11369",FALSE
"11370",FALSE
"11371",FALSE
"11372",FALSE
"11373",FALSE
"11374",FALSE
"11375",FALSE
"11376",FALSE
"11377",FALSE
"11378",FALSE
"11379",FALSE
"11380",FALSE
"11381",FALSE
"11382",FALSE
"11383",FALSE
"11384",FALSE
"11385",FALSE
"11386",FALSE
"11387",FALSE
"11388",FALSE
"11389",FALSE
"11390",FALSE
"11391",FALSE
"11392",FALSE
"11393",FALSE
"11394",FALSE
"11395",FALSE
"11396",FALSE
"11397",FALSE
"11398",FALSE
"11399",FALSE
"11400",FALSE
"11401",FALSE
"11402",FALSE
"11403",FALSE
"11404",FALSE
"11405",FALSE
"11406",FALSE
"11407",FALSE
"11408",FALSE
"11409",FALSE
"11410",FALSE
"11411",TRUE
"11412",TRUE
"11413",TRUE
"11414",TRUE
"11415",TRUE
"11416",TRUE
"11417",TRUE
"11418",TRUE
"11419",TRUE
"11420",TRUE
"11421",TRUE
"11422",TRUE
"11423",TRUE
"11424",TRUE
"11425",TRUE
"11426",TRUE
"11427",TRUE
"11428",TRUE
"11429",TRUE
"11430",TRUE
"11431",TRUE
"11432",TRUE
"11433",TRUE
"11434",TRUE
"11435",TRUE
"11436",TRUE
"11437",TRUE
"11438",TRUE
"11439",TRUE
"11440",TRUE
"11441",TRUE
"11442",TRUE
"11443",TRUE
"11444",TRUE
"11445",TRUE
"11446",TRUE
"11447",TRUE
"11448",TRUE
"11449",TRUE
"11450",TRUE
"11451",TRUE
"11452",TRUE
"11453",TRUE
"11454",TRUE
"11455",TRUE
"11456",TRUE
"11457",TRUE
"11458",TRUE
"11459",TRUE
"11460",TRUE
"11461",TRUE
"11462",TRUE
"11463",TRUE
"11464",TRUE
"11465",TRUE
"11466",TRUE
"11467",TRUE
"11468",TRUE
"11469",TRUE
"11470",TRUE
"11471",TRUE
"11472",TRUE
"11473",TRUE
"11474",TRUE
"11475",TRUE
"11476",TRUE
"11477",TRUE
"11478",TRUE
"11479",TRUE
"11480",TRUE
"11481",TRUE
"11482",TRUE
"11483",TRUE
"11484",TRUE
"11485",TRUE
"11486",TRUE
"11487",TRUE
"11488",TRUE
"11489",TRUE
"11490",TRUE
"11491",TRUE
"11492",TRUE
"11493",TRUE
"11494",TRUE
"11495",TRUE
"11496",TRUE
"11497",TRUE
"11498",TRUE
"11499",TRUE
"11500",TRUE
"11501",TRUE
"11502",TRUE
"11503",TRUE
"11504",TRUE
"11505",TRUE
"11506",TRUE
"11507",TRUE
"11508",TRUE
"11509",TRUE
"11510",TRUE
"11511",TRUE
"11512",TRUE
"11513",TRUE
"11514",TRUE
"11515",TRUE
"11516",TRUE
"11517",TRUE
"11518",TRUE
"11519",TRUE
"11520",TRUE
"11521",TRUE
"11522",TRUE
"11523",TRUE
"11524",TRUE
"11525",TRUE
"11526",TRUE
"11527",TRUE
"11528",TRUE
"11529",TRUE
"11530",TRUE
"11531",TRUE
"11532",TRUE
"11533",TRUE
"11534",TRUE
"11535",TRUE
"11536",TRUE
"11537",TRUE
"11538",TRUE
"11539",TRUE
"11540",TRUE
"11541",TRUE
"11542",TRUE
"11543",TRUE
"11544",TRUE
"11545",TRUE
"11546",TRUE
"11547",TRUE
"11548",TRUE
"11549",TRUE
"11550",TRUE
"11551",TRUE
"11552",TRUE
"11553",TRUE
"11554",TRUE
"11555",TRUE
"11556",TRUE
"11557",TRUE
"11558",TRUE
"11559",TRUE
"11560",TRUE
"11561",TRUE
"11562",TRUE
"11563",TRUE
"11564",TRUE
"11565",TRUE
"11566",TRUE
"11567",TRUE
"11568",TRUE
"11569",TRUE
"11570",TRUE
"11571",TRUE
"11572",TRUE
"11573",TRUE
"11574",TRUE
"11575",TRUE
"11576",TRUE
"11577",TRUE
"11578",TRUE
"11579",TRUE
"11580",TRUE
"11581",TRUE
"11582",TRUE
"11583",TRUE
"11584",TRUE
"11585",TRUE
"11586",TRUE
"11587",TRUE
"11588",TRUE
"11589",FALSE
"11590",FALSE
"11591",FALSE
"11592",FALSE
"11593",FALSE
"11594",FALSE
"11595",FALSE
"11596",FALSE
"11597",FALSE
"11598",FALSE
"11599",FALSE
"11600",FALSE
"11601",FALSE
"11602",FALSE
"11603",FALSE
"11604",FALSE
"11605",FALSE
"11606",FALSE
"11607",FALSE
"11608",FALSE
"11609",FALSE
"11610",FALSE
"11611",FALSE
"11612",FALSE
"11613",FALSE
"11614",FALSE
"11615",FALSE
"11616",FALSE
"11617",FALSE
"11618",FALSE
"11619",FALSE
"11620",FALSE
"11621",FALSE
"11622",FALSE
"11623",FALSE
"11624",FALSE
"11625",FALSE
"11626",FALSE
"11627",FALSE
"11628",FALSE
"11629",FALSE
"11630",FALSE
"11631",FALSE
"11632",FALSE
"11633",FALSE
"11634",FALSE
"11635",FALSE
"11636",FALSE
"11637",FALSE
"11638",FALSE
"11639",FALSE
"11640",FALSE
"11641",FALSE
"11642",FALSE
"11643",FALSE
"11644",FALSE
"11645",FALSE
"11646",FALSE
"11647",FALSE
"11648",FALSE
"11649",FALSE
"11650",FALSE
"11651",FALSE
"11652",FALSE
"11653",FALSE
"11654",FALSE
"11655",FALSE
"11656",FALSE
"11657",FALSE
"11658",FALSE
"11659",FALSE
"11660",FALSE
"11661",FALSE
"11662",FALSE
"11663",FALSE
"11664",FALSE
"11665",FALSE
"11666",FALSE
"11667",FALSE
"11668",FALSE
"11669",FALSE
"11670",FALSE
"11671",FALSE
"11672",FALSE
"11673",FALSE
"11674",FALSE
"11675",FALSE
"11676",FALSE
"11677",FALSE
"11678",FALSE
"11679",FALSE
"11680",FALSE
"11681",FALSE
"11682",FALSE
"11683",FALSE
"11684",FALSE
"11685",FALSE
"11686",FALSE
"11687",FALSE
"11688",FALSE
"11689",FALSE
"11690",FALSE
"11691",FALSE
"11692",TRUE
"11693",TRUE
"11694",TRUE
"11695",TRUE
"11696",TRUE
"11697",TRUE
"11698",TRUE
"11699",TRUE
"11700",TRUE
"11701",TRUE
"11702",TRUE
"11703",TRUE
"11704",TRUE
"11705",TRUE
"11706",TRUE
"11707",TRUE
"11708",TRUE
"11709",TRUE
"11710",TRUE
"11711",TRUE
"11712",TRUE
"11713",TRUE
"11714",TRUE
"11715",TRUE
"11716",TRUE
"11717",TRUE
"11718",TRUE
"11719",TRUE
"11720",TRUE
"11721",TRUE
"11722",TRUE
"11723",TRUE
"11724",TRUE
"11725",TRUE
"11726",TRUE
"11727",TRUE
"11728",TRUE
"11729",TRUE
"11730",TRUE
"11731",TRUE
"11732",TRUE
"11733",TRUE
"11734",TRUE
"11735",TRUE
"11736",TRUE
"11737",TRUE
"11738",TRUE
"11739",TRUE
"11740",TRUE
"11741",TRUE
"11742",TRUE
"11743",TRUE
"11744",TRUE
"11745",TRUE
"11746",TRUE
"11747",TRUE
"11748",TRUE
"11749",TRUE
"11750",TRUE
"11751",TRUE
"11752",TRUE
"11753",TRUE
"11754",TRUE
"11755",TRUE
"11756",TRUE
"11757",TRUE
"11758",TRUE
"11759",TRUE
"11760",TRUE
"11761",TRUE
"11762",TRUE
"11763",TRUE
"11764",TRUE
"11765",TRUE
"11766",TRUE
"11767",TRUE
"11768",TRUE
"11769",TRUE
"11770",TRUE
"11771",TRUE
"11772",TRUE
"11773",TRUE
"11774",TRUE
"11775",TRUE
"11776",TRUE
"11777",TRUE
"11778",TRUE
"11779",TRUE
"11780",TRUE
"11781",TRUE
"11782",TRUE
"11783",TRUE
"11784",TRUE
"11785",TRUE
"11786",TRUE
"11787",TRUE
"11788",TRUE
"11789",TRUE
"11790",TRUE
"11791",TRUE
"11792",TRUE
"11793",TRUE
"11794",TRUE
"11795",TRUE
"11796",TRUE
"11797",TRUE
"11798",TRUE
"11799",TRUE
"11800",TRUE
"11801",TRUE
"11802",TRUE
"11803",TRUE
"11804",TRUE
"11805",TRUE
"11806",TRUE
"11807",TRUE
"11808",TRUE
"11809",TRUE
"11810",TRUE
"11811",TRUE
"11812",TRUE
"11813",TRUE
"11814",TRUE
"11815",TRUE
"11816",TRUE
"11817",TRUE
"11818",TRUE
"11819",TRUE
"11820",TRUE
"11821",TRUE
"11822",TRUE
"11823",TRUE
"11824",TRUE
"11825",TRUE
"11826",TRUE
"11827",TRUE
"11828",TRUE
"11829",TRUE
"11830",TRUE
"11831",TRUE
"11832",TRUE
"11833",TRUE
"11834",TRUE
"11835",TRUE
"11836",TRUE
"11837",TRUE
"11838",TRUE
"11839",TRUE
"11840",TRUE
"11841",TRUE
"11842",TRUE
"11843",TRUE
"11844",TRUE
"11845",TRUE
"11846",TRUE
"11847",TRUE
"11848",TRUE
"11849",TRUE
"11850",TRUE
"11851",TRUE
"11852",TRUE
"11853",TRUE
"11854",TRUE
"11855",TRUE
"11856",TRUE
"11857",TRUE
"11858",TRUE
"11859",TRUE
"11860",TRUE
"11861",TRUE
"11862",TRUE
"11863",TRUE
"11864",TRUE
"11865",TRUE
"11866",TRUE
"11867",TRUE
"11868",TRUE
"11869",TRUE
"11870",TRUE
"11871",TRUE
"11872",FALSE
"11873",FALSE
"11874",FALSE
"11875",FALSE
"11876",FALSE
"11877",FALSE
"11878",FALSE
"11879",FALSE
"11880",FALSE
"11881",FALSE
"11882",FALSE
"11883",FALSE
"11884",FALSE
"11885",FALSE
"11886",FALSE
"11887",FALSE
"11888",FALSE
"11889",FALSE
"11890",FALSE
"11891",FALSE
"11892",FALSE
"11893",FALSE
"11894",FALSE
"11895",FALSE
"11896",FALSE
"11897",FALSE
"11898",FALSE
"11899",FALSE
"11900",FALSE
"11901",FALSE
"11902",FALSE
"11903",FALSE
"11904",FALSE
"11905",FALSE
"11906",FALSE
"11907",FALSE
"11908",FALSE
"11909",FALSE
"11910",FALSE
"11911",FALSE
"11912",FALSE
"11913",FALSE
"11914",FALSE
"11915",FALSE
"11916",FALSE
"11917",FALSE
"11918",FALSE
"11919",FALSE
"11920",FALSE
"11921",FALSE
"11922",FALSE
"11923",FALSE
"11924",FALSE
"11925",FALSE
"11926",FALSE
"11927",FALSE
"11928",FALSE
"11929",FALSE
"11930",FALSE
"11931",FALSE
"11932",FALSE
"11933",FALSE
"11934",FALSE
"11935",FALSE
"11936",FALSE
"11937",FALSE
"11938",FALSE
"11939",FALSE
"11940",FALSE
"11941",FALSE
"11942",FALSE
"11943",FALSE
"11944",FALSE
"11945",FALSE
"11946",FALSE
"11947",FALSE
"11948",FALSE
"11949",FALSE
"11950",FALSE
"11951",FALSE
"11952",FALSE
"11953",FALSE
"11954",FALSE
"11955",FALSE
"11956",FALSE
"11957",FALSE
"11958",FALSE
"11959",FALSE
"11960",FALSE
"11961",FALSE
"11962",FALSE
"11963",FALSE
"11964",FALSE
"11965",FALSE
"11966",FALSE
"11967",FALSE
"11968",FALSE
"11969",FALSE
"11970",FALSE
"11971",FALSE
"11972",FALSE
"11973",FALSE
"11974",TRUE
"11975",TRUE
"11976",TRUE
"11977",TRUE
"11978",TRUE
"11979",TRUE
"11980",TRUE
"11981",TRUE
"11982",TRUE
"11983",TRUE
"11984",TRUE
"11985",TRUE
"11986",TRUE
"11987",TRUE
"11988",TRUE
"11989",TRUE
"11990",TRUE
"11991",TRUE
"11992",TRUE
"11993",TRUE
"11994",TRUE
"11995",TRUE
"11996",TRUE
"11997",TRUE
"11998",TRUE
"11999",TRUE
"12000",TRUE
"12001",TRUE
"12002",TRUE
"12003",TRUE
"12004",TRUE
"12005",TRUE
"12006",TRUE
"12007",TRUE
"12008",TRUE
"12009",TRUE
"12010",TRUE
"12011",TRUE
"12012",TRUE
"12013",TRUE
"12014",TRUE
"12015",TRUE
"12016",TRUE
"12017",TRUE
"12018",TRUE
"12019",TRUE
"12020",TRUE
"12021",TRUE
"12022",TRUE
"12023",TRUE
"12024",TRUE
"12025",TRUE
"12026",TRUE
"12027",TRUE
"12028",TRUE
"12029",TRUE
"12030",TRUE
"12031",TRUE
"12032",TRUE
"12033",TRUE
"12034",TRUE
"12035",TRUE
"12036",TRUE
"12037",TRUE
"12038",TRUE
"12039",TRUE
"12040",TRUE
"12041",TRUE
"12042",TRUE
"12043",TRUE
"12044",TRUE
"12045",TRUE
"12046",TRUE
"12047",TRUE
"12048",TRUE
"12049",TRUE
"12050",TRUE
"12051",TRUE
"12052",TRUE
"12053",TRUE
"12054",TRUE
"12055",TRUE
"12056",TRUE
"12057",TRUE
"12058",TRUE
"12059",TRUE
"12060",TRUE
"12061",TRUE
"12062",TRUE
"12063",TRUE
"12064",TRUE
"12065",TRUE
"12066",TRUE
"12067",TRUE
"12068",TRUE
"12069",TRUE
"12070",TRUE
"12071",TRUE
"12072",TRUE
"12073",TRUE
"12074",TRUE
"12075",TRUE
"12076",TRUE
"12077",TRUE
"12078",TRUE
"12079",TRUE
"12080",TRUE
"12081",TRUE
"12082",TRUE
"12083",TRUE
"12084",TRUE
"12085",TRUE
"12086",TRUE
"12087",TRUE
"12088",TRUE
"12089",TRUE
"12090",TRUE
"12091",TRUE
"12092",TRUE
"12093",TRUE
"12094",TRUE
"12095",TRUE
"12096",TRUE
"12097",TRUE
"12098",TRUE
"12099",TRUE
"12100",TRUE
"12101",TRUE
"12102",TRUE
"12103",TRUE
"12104",TRUE
"12105",TRUE
"12106",TRUE
"12107",TRUE
"12108",TRUE
"12109",TRUE
"12110",TRUE
"12111",TRUE
"12112",TRUE
"12113",TRUE
"12114",TRUE
"12115",TRUE
"12116",TRUE
"12117",TRUE
"12118",TRUE
"12119",TRUE
"12120",TRUE
"12121",TRUE
"12122",TRUE
"12123",TRUE
"12124",TRUE
"12125",TRUE
"12126",TRUE
"12127",TRUE
"12128",TRUE
"12129",TRUE
"12130",TRUE
"12131",TRUE
"12132",TRUE
"12133",TRUE
"12134",TRUE
"12135",TRUE
"12136",TRUE
"12137",TRUE
"12138",TRUE
"12139",TRUE
"12140",TRUE
"12141",TRUE
"12142",TRUE
"12143",TRUE
"12144",TRUE
"12145",TRUE
"12146",TRUE
"12147",TRUE
"12148",TRUE
"12149",TRUE
"12150",TRUE
"12151",TRUE
"12152",TRUE
"12153",TRUE
"12154",TRUE
"12155",FALSE
"12156",FALSE
"12157",FALSE
"12158",FALSE
"12159",FALSE
"12160",FALSE
"12161",FALSE
"12162",FALSE
"12163",FALSE
"12164",FALSE
"12165",FALSE
"12166",FALSE
"12167",FALSE
"12168",FALSE
"12169",FALSE
"12170",FALSE
"12171",FALSE
"12172",FALSE
"12173",FALSE
"12174",FALSE
"12175",FALSE
"12176",FALSE
"12177",FALSE
"12178",FALSE
"12179",FALSE
"12180",FALSE
"12181",FALSE
"12182",FALSE
"12183",FALSE
"12184",FALSE
"12185",FALSE
"12186",FALSE
"12187",FALSE
"12188",FALSE
"12189",FALSE
"12190",FALSE
"12191",FALSE
"12192",FALSE
"12193",FALSE
"12194",FALSE
"12195",FALSE
"12196",FALSE
"12197",FALSE
"12198",FALSE
"12199",FALSE
"12200",FALSE
"12201",FALSE
"12202",FALSE
"12203",FALSE
"12204",FALSE
"12205",FALSE
"12206",FALSE
"12207",FALSE
"12208",FALSE
"12209",FALSE
"12210",FALSE
"12211",FALSE
"12212",FALSE
"12213",FALSE
"12214",FALSE
"12215",FALSE
"12216",FALSE
"12217",FALSE
"12218",FALSE
"12219",FALSE
"12220",FALSE
"12221",FALSE
"12222",FALSE
"12223",FALSE
"12224",FALSE
"12225",FALSE
"12226",FALSE
"12227",FALSE
"12228",FALSE
"12229",FALSE
"12230",FALSE
"12231",FALSE
"12232",FALSE
"12233",FALSE
"12234",FALSE
"12235",FALSE
"12236",FALSE
"12237",FALSE
"12238",FALSE
"12239",FALSE
"12240",FALSE
"12241",FALSE
"12242",FALSE
"12243",FALSE
"12244",FALSE
"12245",FALSE
"12246",FALSE
"12247",FALSE
"12248",FALSE
"12249",FALSE
"12250",FALSE
"12251",FALSE
"12252",FALSE
"12253",FALSE
"12254",FALSE
"12255",TRUE
"12256",TRUE
"12257",TRUE
"12258",TRUE
"12259",TRUE
"12260",TRUE
"12261",TRUE
"12262",TRUE
"12263",TRUE
"12264",TRUE
"12265",TRUE
"12266",TRUE
"12267",TRUE
"12268",TRUE
"12269",TRUE
"12270",TRUE
"12271",TRUE
"12272",TRUE
"12273",TRUE
"12274",TRUE
"12275",TRUE
"12276",TRUE
"12277",TRUE
"12278",TRUE
"12279",TRUE
"12280",TRUE
"12281",TRUE
"12282",TRUE
"12283",TRUE
"12284",TRUE
"12285",TRUE
"12286",TRUE
"12287",TRUE
"12288",TRUE
"12289",TRUE
"12290",TRUE
"12291",TRUE
"12292",TRUE
"12293",TRUE
"12294",TRUE
"12295",TRUE
"12296",TRUE
"12297",TRUE
"12298",TRUE
"12299",TRUE
"12300",TRUE
"12301",TRUE
"12302",TRUE
"12303",TRUE
"12304",TRUE
"12305",TRUE
"12306",TRUE
"12307",TRUE
"12308",TRUE
"12309",TRUE
"12310",TRUE
"12311",TRUE
"12312",TRUE
"12313",TRUE
"12314",TRUE
"12315",TRUE
"12316",TRUE
"12317",TRUE
"12318",TRUE
"12319",TRUE
"12320",TRUE
"12321",TRUE
"12322",TRUE
"12323",TRUE
"12324",TRUE
"12325",TRUE
"12326",TRUE
"12327",TRUE
"12328",TRUE
"12329",TRUE
"12330",TRUE
"12331",TRUE
"12332",TRUE
"12333",TRUE
"12334",TRUE
"12335",TRUE
"12336",TRUE
"12337",TRUE
"12338",TRUE
"12339",TRUE
"12340",TRUE
"12341",TRUE
"12342",TRUE
"12343",TRUE
"12344",TRUE
"12345",TRUE
"12346",TRUE
"12347",TRUE
"12348",TRUE
"12349",TRUE
"12350",TRUE
"12351",TRUE
"12352",TRUE
"12353",TRUE
"12354",TRUE
"12355",TRUE
"12356",TRUE
"12357",TRUE
"12358",TRUE
"12359",TRUE
"12360",TRUE
"12361",TRUE
"12362",TRUE
"12363",TRUE
"12364",TRUE
"12365",TRUE
"12366",TRUE
"12367",TRUE
"12368",TRUE
"12369",TRUE
"12370",TRUE
"12371",TRUE
"12372",TRUE
"12373",TRUE
"12374",TRUE
"12375",TRUE
"12376",TRUE
"12377",TRUE
"12378",TRUE
"12379",TRUE
"12380",TRUE
"12381",TRUE
"12382",TRUE
"12383",TRUE
"12384",TRUE
"12385",TRUE
"12386",TRUE
"12387",TRUE
"12388",TRUE
"12389",TRUE
"12390",TRUE
"12391",TRUE
"12392",TRUE
"12393",TRUE
"12394",TRUE
"12395",TRUE
"12396",TRUE
"12397",TRUE
"12398",TRUE
"12399",TRUE
"12400",TRUE
"12401",TRUE
"12402",TRUE
"12403",TRUE
"12404",TRUE
"12405",TRUE
"12406",TRUE
"12407",TRUE
"12408",TRUE
"12409",TRUE
"12410",TRUE
"12411",TRUE
"12412",TRUE
"12413",TRUE
"12414",TRUE
"12415",TRUE
"12416",TRUE
"12417",TRUE
"12418",TRUE
"12419",TRUE
"12420",TRUE
"12421",TRUE
"12422",TRUE
"12423",TRUE
"12424",TRUE
"12425",TRUE
"12426",TRUE
"12427",TRUE
"12428",TRUE
"12429",TRUE
"12430",TRUE
"12431",TRUE
"12432",TRUE
"12433",TRUE
"12434",TRUE
"12435",TRUE
"12436",TRUE
"12437",TRUE
"12438",FALSE
"12439",FALSE
"12440",FALSE
"12441",FALSE
"12442",FALSE
"12443",FALSE
"12444",FALSE
"12445",FALSE
"12446",FALSE
"12447",FALSE
"12448",FALSE
"12449",FALSE
"12450",FALSE
"12451",FALSE
"12452",FALSE
"12453",FALSE
"12454",FALSE
"12455",FALSE
"12456",FALSE
"12457",FALSE
"12458",FALSE
"12459",FALSE
"12460",FALSE
"12461",FALSE
"12462",FALSE
"12463",FALSE
"12464",FALSE
"12465",FALSE
"12466",FALSE
"12467",FALSE
"12468",FALSE
"12469",FALSE
"12470",FALSE
"12471",FALSE
"12472",FALSE
"12473",FALSE
"12474",FALSE
"12475",FALSE
"12476",FALSE
"12477",FALSE
"12478",FALSE
"12479",FALSE
"12480",FALSE
"12481",FALSE
"12482",FALSE
"12483",FALSE
"12484",FALSE
"12485",FALSE
"12486",FALSE
"12487",FALSE
"12488",FALSE
"12489",FALSE
"12490",FALSE
"12491",FALSE
"12492",FALSE
"12493",FALSE
"12494",FALSE
"12495",FALSE
"12496",FALSE
"12497",FALSE
"12498",FALSE
"12499",FALSE
"12500",FALSE
"12501",FALSE
"12502",FALSE
"12503",FALSE
"12504",FALSE
"12505",FALSE
"12506",FALSE
"12507",FALSE
"12508",FALSE
"12509",FALSE
"12510",FALSE
"12511",FALSE
"12512",FALSE
"12513",FALSE
"12514",FALSE
"12515",FALSE
"12516",FALSE
"12517",FALSE
"12518",FALSE
"12519",FALSE
"12520",FALSE
"12521",FALSE
"12522",FALSE
"12523",FALSE
"12524",FALSE
"12525",FALSE
"12526",FALSE
"12527",FALSE
"12528",FALSE
"12529",FALSE
"12530",FALSE
"12531",FALSE
"12532",FALSE
"12533",FALSE
"12534",FALSE
"12535",FALSE
"12536",TRUE
"12537",TRUE
"12538",TRUE
"12539",TRUE
"12540",TRUE
"12541",TRUE
"12542",TRUE
"12543",TRUE
"12544",TRUE
"12545",TRUE
"12546",TRUE
"12547",TRUE
"12548",TRUE
"12549",TRUE
"12550",TRUE
"12551",TRUE
"12552",TRUE
"12553",TRUE
"12554",TRUE
"12555",TRUE
"12556",TRUE
"12557",TRUE
"12558",TRUE
"12559",TRUE
"12560",TRUE
"12561",TRUE
"12562",TRUE
"12563",TRUE
"12564",TRUE
"12565",TRUE
"12566",TRUE
"12567",TRUE
"12568",TRUE
"12569",TRUE
"12570",TRUE
"12571",TRUE
"12572",TRUE
"12573",TRUE
"12574",TRUE
"12575",TRUE
"12576",TRUE
"12577",TRUE
"12578",TRUE
"12579",TRUE
"12580",TRUE
"12581",TRUE
"12582",TRUE
"12583",TRUE
"12584",TRUE
"12585",TRUE
"12586",TRUE
"12587",TRUE
"12588",TRUE
"12589",TRUE
"12590",TRUE
"12591",TRUE
"12592",TRUE
"12593",TRUE
"12594",TRUE
"12595",TRUE
"12596",TRUE
"12597",TRUE
"12598",TRUE
"12599",TRUE
"12600",TRUE
"12601",TRUE
"12602",TRUE
"12603",TRUE
"12604",TRUE
"12605",TRUE
"12606",TRUE
"12607",TRUE
"12608",TRUE
"12609",TRUE
"12610",TRUE
"12611",TRUE
"12612",TRUE
"12613",TRUE
"12614",TRUE
"12615",TRUE
"12616",TRUE
"12617",TRUE
"12618",TRUE
"12619",TRUE
"12620",TRUE
"12621",TRUE
"12622",TRUE
"12623",TRUE
"12624",TRUE
"12625",TRUE
"12626",TRUE
"12627",TRUE
"12628",TRUE
"12629",TRUE
"12630",TRUE
"12631",TRUE
"12632",TRUE
"12633",TRUE
"12634",TRUE
"12635",TRUE
"12636",TRUE
"12637",TRUE
"12638",TRUE
"12639",TRUE
"12640",TRUE
"12641",TRUE
"12642",TRUE
"12643",TRUE
"12644",TRUE
"12645",TRUE
"12646",TRUE
"12647",TRUE
"12648",TRUE
"12649",TRUE
"12650",TRUE
"12651",TRUE
"12652",TRUE
"12653",TRUE
"12654",TRUE
"12655",TRUE
"12656",TRUE
"12657",TRUE
"12658",TRUE
"12659",TRUE
"12660",TRUE
"12661",TRUE
"12662",TRUE
"12663",TRUE
"12664",TRUE
"12665",TRUE
"12666",TRUE
"12667",TRUE
"12668",TRUE
"12669",TRUE
"12670",TRUE
"12671",TRUE
"12672",TRUE
"12673",TRUE
"12674",TRUE
"12675",TRUE
"12676",TRUE
"12677",TRUE
"12678",TRUE
"12679",TRUE
"12680",TRUE
"12681",TRUE
"12682",TRUE
"12683",TRUE
"12684",TRUE
"12685",TRUE
"12686",TRUE
"12687",TRUE
"12688",TRUE
"12689",TRUE
"12690",TRUE
"12691",TRUE
"12692",TRUE
"12693",TRUE
"12694",TRUE
"12695",TRUE
"12696",TRUE
"12697",TRUE
"12698",TRUE
"12699",TRUE
"12700",TRUE
"12701",TRUE
"12702",TRUE
"12703",TRUE
"12704",TRUE
"12705",TRUE
"12706",TRUE
"12707",TRUE
"12708",TRUE
"12709",TRUE
"12710",TRUE
"12711",TRUE
"12712",TRUE
"12713",TRUE
"12714",TRUE
"12715",TRUE
"12716",TRUE
"12717",TRUE
"12718",TRUE
"12719",TRUE
"12720",TRUE
"12721",FALSE
"12722",FALSE
"12723",FALSE
"12724",FALSE
"12725",FALSE
"12726",FALSE
"12727",FALSE
"12728",FALSE
"12729",FALSE
"12730",FALSE
"12731",FALSE
"12732",FALSE
"12733",FALSE
"12734",FALSE
