"","tissue_pixels"
"9710",TRUE
"9711",TRUE
"9712",TRUE
"9713",TRUE
"9714",TRUE
"9715",TRUE
"9716",TRUE
"9717",TRUE
"9718",TRUE
"9719",TRUE
"9720",TRUE
"9721",TRUE
"9722",TRUE
"9723",TRUE
"9724",TRUE
"9725",TRUE
"9726",TRUE
"9727",TRUE
"9728",TRUE
"9729",TRUE
"9730",TRUE
"9731",TRUE
"9732",TRUE
"9733",TRUE
"9734",TRUE
"9735",TRUE
"9736",TRUE
"9737",TRUE
"9738",TRUE
"9739",TRUE
"9740",TRUE
"9741",TRUE
"9742",TRUE
"9743",TRUE
"9744",TRUE
"9745",TRUE
"9746",TRUE
"9747",TRUE
"9748",TRUE
"9749",TRUE
"9750",TRUE
"9751",TRUE
"9752",TRUE
"9753",TRUE
"9754",TRUE
"9755",TRUE
"9756",TRUE
"9757",TRUE
"9758",TRUE
"9759",TRUE
"9760",TRUE
"9761",TRUE
"9762",TRUE
"9763",TRUE
"9764",TRUE
"9765",TRUE
"9766",TRUE
"9767",TRUE
"9768",TRUE
"9769",TRUE
"9770",TRUE
"9771",TRUE
"9772",TRUE
"9773",TRUE
"9774",TRUE
"9775",TRUE
"9776",TRUE
"9777",TRUE
"9778",TRUE
"9779",TRUE
"9780",TRUE
"9781",TRUE
"9782",TRUE
"9783",TRUE
"9784",TRUE
"9785",TRUE
"9786",TRUE
"9787",TRUE
"9788",TRUE
"9789",TRUE
"9790",TRUE
"9791",TRUE
"9792",TRUE
"9793",TRUE
"9794",TRUE
"9795",TRUE
"9796",TRUE
"9797",TRUE
"9798",TRUE
"9799",TRUE
"9800",TRUE
"9801",TRUE
"9802",TRUE
"9803",TRUE
"9804",TRUE
"9805",TRUE
"9806",TRUE
"9807",TRUE
"9808",TRUE
"9809",TRUE
"9810",TRUE
"9811",TRUE
"9812",TRUE
"9813",TRUE
"9814",TRUE
"9815",TRUE
"9816",TRUE
"9817",TRUE
"9818",TRUE
"9819",TRUE
"9820",TRUE
"9821",TRUE
"9822",TRUE
"9823",TRUE
"9824",TRUE
"9825",TRUE
"9826",TRUE
"9827",TRUE
"9828",TRUE
"9829",TRUE
"9830",TRUE
"9831",TRUE
"9832",TRUE
"9833",TRUE
"9834",TRUE
"9835",TRUE
"9836",TRUE
"9837",TRUE
"9838",TRUE
"9839",TRUE
"9840",TRUE
"9841",TRUE
"9842",FALSE
"9843",FALSE
"9844",FALSE
"9845",FALSE
"9846",FALSE
"9847",FALSE
"9848",FALSE
"9849",FALSE
"9850",FALSE
"9851",FALSE
"9852",FALSE
"9853",FALSE
"9854",FALSE
"9855",FALSE
"9856",FALSE
"9857",FALSE
"9858",FALSE
"9859",FALSE
"9860",FALSE
"9861",FALSE
"9862",FALSE
"9863",FALSE
"9864",FALSE
"9865",FALSE
"9866",FALSE
"9867",FALSE
"9868",FALSE
"9869",FALSE
"9870",FALSE
"9871",FALSE
"9872",FALSE
"9873",FALSE
"9874",FALSE
"9875",FALSE
"9876",FALSE
"9877",FALSE
"9878",FALSE
"9879",FALSE
"9880",FALSE
"9881",FALSE
"9882",FALSE
"9883",FALSE
"9884",FALSE
"9885",FALSE
"9886",FALSE
"9887",FALSE
"9888",FALSE
"9889",FALSE
"9890",FALSE
"9891",FALSE
"9892",FALSE
"9893",FALSE
"9894",FALSE
"9895",FALSE
"9896",FALSE
"9897",FALSE
"9898",FALSE
"9899",FALSE
"9900",FALSE
"9901",FALSE
"9902",FALSE
"9903",FALSE
"9904",FALSE
"9905",TRUE
"9906",TRUE
"9907",TRUE
"9908",TRUE
"9909",TRUE
"9910",TRUE
"9911",TRUE
"9912",TRUE
"9913",TRUE
"9914",TRUE
"9915",TRUE
"9916",TRUE
"9917",TRUE
"9918",TRUE
"9919",TRUE
"9920",TRUE
"9921",TRUE
"9922",TRUE
"9923",TRUE
"9924",TRUE
"9925",TRUE
"9926",TRUE
"9927",TRUE
"9928",TRUE
"9929",TRUE
"9930",TRUE
"9931",TRUE
"9932",TRUE
"9933",TRUE
"9934",TRUE
"9935",TRUE
"9936",TRUE
"9937",TRUE
"9938",TRUE
"9939",TRUE
"9940",TRUE
"9941",TRUE
"9942",TRUE
"9943",TRUE
"9944",TRUE
"9945",TRUE
"9946",TRUE
"9947",TRUE
"9948",TRUE
"9949",TRUE
"9950",TRUE
"9951",TRUE
"9952",TRUE
"9953",TRUE
"9954",TRUE
"9955",TRUE
"9956",TRUE
"9957",TRUE
"9958",TRUE
"9959",TRUE
"9960",TRUE
"9961",TRUE
"9962",TRUE
"9963",TRUE
"9964",TRUE
"9965",TRUE
"9966",TRUE
"9967",TRUE
"9968",TRUE
"9969",TRUE
"9970",TRUE
"9971",TRUE
"9972",TRUE
"9973",TRUE
"9974",TRUE
"9975",TRUE
"9976",TRUE
"9977",TRUE
"9978",TRUE
"9979",TRUE
"9980",TRUE
"9981",TRUE
"9982",TRUE
"9983",TRUE
"9984",TRUE
"9985",TRUE
"9986",TRUE
"9987",TRUE
"9988",TRUE
"9989",TRUE
"9990",TRUE
"9991",TRUE
"9992",TRUE
"9993",TRUE
"9994",TRUE
"9995",TRUE
"9996",TRUE
"9997",TRUE
"9998",TRUE
"9999",TRUE
"10000",TRUE
"10001",TRUE
"10002",TRUE
"10003",TRUE
"10004",TRUE
"10005",TRUE
"10006",TRUE
"10007",TRUE
"10008",TRUE
"10009",TRUE
"10010",TRUE
"10011",TRUE
"10012",TRUE
"10013",TRUE
"10014",TRUE
"10015",TRUE
"10016",TRUE
"10017",TRUE
"10018",TRUE
"10019",TRUE
"10020",TRUE
"10021",TRUE
"10022",TRUE
"10023",TRUE
"10024",TRUE
"10025",TRUE
"10026",TRUE
"10027",TRUE
"10028",TRUE
"10029",TRUE
"10030",TRUE
"10031",TRUE
"10032",TRUE
"10033",TRUE
"10034",TRUE
"10035",TRUE
"10036",TRUE
"10037",TRUE
"10038",FALSE
"10039",FALSE
"10040",FALSE
"10041",FALSE
"10042",FALSE
"10043",FALSE
"10044",FALSE
"10045",FALSE
"10046",FALSE
"10047",FALSE
"10048",FALSE
"10049",FALSE
"10050",FALSE
"10051",FALSE
"10052",FALSE
"10053",FALSE
"10054",FALSE
"10055",FALSE
"10056",FALSE
"10057",FALSE
"10058",FALSE
"10059",FALSE
"10060",FALSE
"10061",FALSE
"10062",FALSE
"10063",FALSE
"10064",FALSE
"10065",FALSE
"10066",FALSE
"10067",FALSE
"10068",FALSE
"10069",FALSE
"10070",FALSE
"10071",FALSE
"10072",FALSE
"10073",FALSE
"10074",FALSE
"10075",FALSE
"10076",FALSE
"10077",FALSE
"10078",FALSE
"10079",FALSE
"10080",FALSE
"10081",FALSE
"10082",FALSE
"10083",FALSE
"10084",FALSE
"10085",FALSE
"10086",FALSE
"10087",FALSE
"10088",FALSE
"10089",FALSE
"10090",FALSE
"10091",FALSE
"10092",FALSE
"10093",FALSE
"10094",FALSE
"10095",FALSE
"10096",FALSE
"10097",FALSE
"10098",FALSE
"10099",TRUE
"10100",TRUE
"10101",TRUE
"10102",TRUE
"10103",TRUE
"10104",TRUE
"10105",TRUE
"10106",TRUE
"10107",TRUE
"10108",TRUE
"10109",TRUE
"10110",TRUE
"10111",TRUE
"10112",TRUE
"10113",TRUE
"10114",TRUE
"10115",TRUE
"10116",TRUE
"10117",TRUE
"10118",TRUE
"10119",TRUE
"10120",TRUE
"10121",TRUE
"10122",TRUE
"10123",TRUE
"10124",TRUE
"10125",TRUE
"10126",TRUE
"10127",TRUE
"10128",TRUE
"10129",TRUE
"10130",TRUE
"10131",TRUE
"10132",TRUE
"10133",TRUE
"10134",TRUE
"10135",TRUE
"10136",TRUE
"10137",TRUE
"10138",TRUE
"10139",TRUE
"10140",TRUE
"10141",TRUE
"10142",TRUE
"10143",TRUE
"10144",TRUE
"10145",TRUE
"10146",TRUE
"10147",TRUE
"10148",TRUE
"10149",TRUE
"10150",TRUE
"10151",TRUE
"10152",TRUE
"10153",TRUE
"10154",TRUE
"10155",TRUE
"10156",TRUE
"10157",TRUE
"10158",TRUE
"10159",TRUE
"10160",TRUE
"10161",TRUE
"10162",TRUE
"10163",TRUE
"10164",TRUE
"10165",TRUE
"10166",TRUE
"10167",TRUE
"10168",TRUE
"10169",TRUE
"10170",TRUE
"10171",TRUE
"10172",TRUE
"10173",TRUE
"10174",TRUE
"10175",TRUE
"10176",TRUE
"10177",TRUE
"10178",TRUE
"10179",TRUE
"10180",TRUE
"10181",TRUE
"10182",TRUE
"10183",TRUE
"10184",TRUE
"10185",TRUE
"10186",TRUE
"10187",TRUE
"10188",TRUE
"10189",TRUE
"10190",TRUE
"10191",TRUE
"10192",TRUE
"10193",TRUE
"10194",TRUE
"10195",TRUE
"10196",TRUE
"10197",TRUE
"10198",TRUE
"10199",TRUE
"10200",TRUE
"10201",TRUE
"10202",TRUE
"10203",TRUE
"10204",TRUE
"10205",TRUE
"10206",TRUE
"10207",TRUE
"10208",TRUE
"10209",TRUE
"10210",TRUE
"10211",TRUE
"10212",TRUE
"10213",TRUE
"10214",TRUE
"10215",TRUE
"10216",TRUE
"10217",TRUE
"10218",TRUE
"10219",TRUE
"10220",TRUE
"10221",TRUE
"10222",TRUE
"10223",TRUE
"10224",TRUE
"10225",TRUE
"10226",TRUE
"10227",TRUE
"10228",TRUE
"10229",TRUE
"10230",TRUE
"10231",TRUE
"10232",TRUE
"10233",TRUE
"10234",FALSE
"10235",FALSE
"10236",FALSE
"10237",FALSE
"10238",FALSE
"10239",FALSE
"10240",FALSE
"10241",FALSE
"10242",FALSE
"10243",FALSE
"10244",FALSE
"10245",FALSE
"10246",FALSE
"10247",FALSE
"10248",FALSE
"10249",FALSE
"10250",FALSE
"10251",FALSE
"10252",FALSE
"10253",FALSE
"10254",FALSE
"10255",FALSE
"10256",FALSE
"10257",FALSE
"10258",FALSE
"10259",FALSE
"10260",FALSE
"10261",FALSE
"10262",FALSE
"10263",FALSE
"10264",FALSE
"10265",FALSE
"10266",FALSE
"10267",FALSE
"10268",FALSE
"10269",FALSE
"10270",FALSE
"10271",FALSE
"10272",FALSE
"10273",FALSE
"10274",FALSE
"10275",FALSE
"10276",FALSE
"10277",FALSE
"10278",FALSE
"10279",FALSE
"10280",FALSE
"10281",FALSE
"10282",FALSE
"10283",FALSE
"10284",FALSE
"10285",FALSE
"10286",FALSE
"10287",FALSE
"10288",FALSE
"10289",FALSE
"10290",FALSE
"10291",FALSE
"10292",FALSE
"10293",FALSE
"10294",FALSE
"10295",FALSE
"10296",FALSE
"10297",TRUE
"10298",TRUE
"10299",TRUE
"10300",TRUE
"10301",TRUE
"10302",TRUE
"10303",TRUE
"10304",TRUE
"10305",TRUE
"10306",TRUE
"10307",TRUE
"10308",TRUE
"10309",TRUE
"10310",TRUE
"10311",TRUE
"10312",TRUE
"10313",TRUE
"10314",TRUE
"10315",TRUE
"10316",TRUE
"10317",TRUE
"10318",TRUE
"10319",TRUE
"10320",TRUE
"10321",TRUE
"10322",TRUE
"10323",TRUE
"10324",TRUE
"10325",TRUE
"10326",TRUE
"10327",TRUE
"10328",TRUE
"10329",TRUE
"10330",TRUE
"10331",TRUE
"10332",TRUE
"10333",TRUE
"10334",TRUE
"10335",TRUE
"10336",TRUE
"10337",TRUE
"10338",TRUE
"10339",TRUE
"10340",TRUE
"10341",TRUE
"10342",TRUE
"10343",TRUE
"10344",TRUE
"10345",TRUE
"10346",TRUE
"10347",TRUE
"10348",TRUE
"10349",TRUE
"10350",TRUE
"10351",TRUE
"10352",TRUE
"10353",TRUE
"10354",TRUE
"10355",TRUE
"10356",TRUE
"10357",TRUE
"10358",TRUE
"10359",TRUE
"10360",TRUE
"10361",TRUE
"10362",TRUE
"10363",TRUE
"10364",TRUE
"10365",TRUE
"10366",TRUE
"10367",TRUE
"10368",TRUE
"10369",TRUE
"10370",TRUE
"10371",TRUE
"10372",TRUE
"10373",TRUE
"10374",TRUE
"10375",TRUE
"10376",TRUE
"10377",TRUE
"10378",TRUE
"10379",TRUE
"10380",TRUE
"10381",TRUE
"10382",TRUE
"10383",TRUE
"10384",TRUE
"10385",TRUE
"10386",TRUE
"10387",TRUE
"10388",TRUE
"10389",TRUE
"10390",TRUE
"10391",TRUE
"10392",TRUE
"10393",TRUE
"10394",TRUE
"10395",TRUE
"10396",TRUE
"10397",TRUE
"10398",TRUE
"10399",TRUE
"10400",TRUE
"10401",TRUE
"10402",TRUE
"10403",TRUE
"10404",TRUE
"10405",TRUE
"10406",TRUE
"10407",TRUE
"10408",TRUE
"10409",TRUE
"10410",TRUE
"10411",TRUE
"10412",TRUE
"10413",TRUE
"10414",TRUE
"10415",TRUE
"10416",TRUE
"10417",TRUE
"10418",TRUE
"10419",TRUE
"10420",TRUE
"10421",TRUE
"10422",TRUE
"10423",TRUE
"10424",TRUE
"10425",TRUE
"10426",TRUE
"10427",TRUE
"10428",TRUE
"10429",TRUE
"10430",TRUE
"10431",TRUE
"10432",TRUE
"10433",TRUE
"10434",FALSE
"10435",FALSE
"10436",FALSE
"10437",FALSE
"10438",FALSE
"10439",FALSE
"10440",FALSE
"10441",FALSE
"10442",FALSE
"10443",FALSE
"10444",FALSE
"10445",FALSE
"10446",FALSE
"10447",FALSE
"10448",FALSE
"10449",FALSE
"10450",FALSE
"10451",FALSE
"10452",FALSE
"10453",FALSE
"10454",FALSE
"10455",FALSE
"10456",FALSE
"10457",FALSE
"10458",FALSE
"10459",FALSE
"10460",FALSE
"10461",FALSE
"10462",FALSE
"10463",FALSE
"10464",FALSE
"10465",FALSE
"10466",FALSE
"10467",FALSE
"10468",FALSE
"10469",FALSE
"10470",FALSE
"10471",FALSE
"10472",FALSE
"10473",FALSE
"10474",FALSE
"10475",FALSE
"10476",FALSE
"10477",FALSE
"10478",FALSE
"10479",FALSE
"10480",FALSE
"10481",FALSE
"10482",FALSE
"10483",FALSE
"10484",FALSE
"10485",FALSE
"10486",FALSE
"10487",FALSE
"10488",FALSE
"10489",FALSE
"10490",FALSE
"10491",FALSE
"10492",FALSE
"10493",FALSE
"10494",FALSE
"10495",FALSE
"10496",TRUE
"10497",TRUE
"10498",TRUE
"10499",TRUE
"10500",TRUE
"10501",TRUE
"10502",TRUE
"10503",TRUE
"10504",TRUE
"10505",TRUE
"10506",TRUE
"10507",TRUE
"10508",TRUE
"10509",TRUE
"10510",TRUE
"10511",TRUE
"10512",TRUE
"10513",TRUE
"10514",TRUE
"10515",TRUE
"10516",TRUE
"10517",TRUE
"10518",TRUE
"10519",TRUE
"10520",TRUE
"10521",TRUE
"10522",TRUE
"10523",TRUE
"10524",TRUE
"10525",TRUE
"10526",TRUE
"10527",TRUE
"10528",TRUE
"10529",TRUE
"10530",TRUE
"10531",TRUE
"10532",TRUE
"10533",TRUE
"10534",TRUE
"10535",TRUE
"10536",TRUE
"10537",TRUE
"10538",TRUE
"10539",TRUE
"10540",TRUE
"10541",TRUE
"10542",TRUE
"10543",TRUE
"10544",TRUE
"10545",TRUE
"10546",TRUE
"10547",TRUE
"10548",TRUE
"10549",TRUE
"10550",TRUE
"10551",TRUE
"10552",TRUE
"10553",TRUE
"10554",TRUE
"10555",TRUE
"10556",TRUE
"10557",TRUE
"10558",TRUE
"10559",TRUE
"10560",TRUE
"10561",TRUE
"10562",TRUE
"10563",TRUE
"10564",TRUE
"10565",TRUE
"10566",TRUE
"10567",TRUE
"10568",TRUE
"10569",TRUE
"10570",TRUE
"10571",TRUE
"10572",TRUE
"10573",TRUE
"10574",TRUE
"10575",TRUE
"10576",TRUE
"10577",TRUE
"10578",TRUE
"10579",TRUE
"10580",TRUE
"10581",TRUE
"10582",TRUE
"10583",TRUE
"10584",TRUE
"10585",TRUE
"10586",TRUE
"10587",TRUE
"10588",TRUE
"10589",TRUE
"10590",TRUE
"10591",TRUE
"10592",TRUE
"10593",TRUE
"10594",TRUE
"10595",TRUE
"10596",TRUE
"10597",TRUE
"10598",TRUE
"10599",TRUE
"10600",TRUE
"10601",TRUE
"10602",TRUE
"10603",TRUE
"10604",TRUE
"10605",TRUE
"10606",TRUE
"10607",TRUE
"10608",TRUE
"10609",TRUE
"10610",TRUE
"10611",TRUE
"10612",TRUE
"10613",TRUE
"10614",TRUE
"10615",TRUE
"10616",TRUE
"10617",TRUE
"10618",TRUE
"10619",TRUE
"10620",TRUE
"10621",TRUE
"10622",TRUE
"10623",TRUE
"10624",TRUE
"10625",TRUE
"10626",TRUE
"10627",TRUE
"10628",TRUE
"10629",TRUE
"10630",TRUE
"10631",TRUE
"10632",TRUE
"10633",TRUE
"10634",FALSE
"10635",FALSE
"10636",FALSE
"10637",FALSE
"10638",FALSE
"10639",FALSE
"10640",FALSE
"10641",FALSE
"10642",FALSE
"10643",FALSE
"10644",FALSE
"10645",FALSE
"10646",FALSE
"10647",FALSE
"10648",FALSE
"10649",FALSE
"10650",FALSE
"10651",FALSE
"10652",FALSE
"10653",FALSE
"10654",FALSE
"10655",FALSE
"10656",FALSE
"10657",FALSE
"10658",FALSE
"10659",FALSE
"10660",FALSE
"10661",FALSE
"10662",FALSE
"10663",FALSE
"10664",FALSE
"10665",FALSE
"10666",FALSE
"10667",FALSE
"10668",FALSE
"10669",FALSE
"10670",FALSE
"10671",FALSE
"10672",FALSE
"10673",FALSE
"10674",FALSE
"10675",FALSE
"10676",FALSE
"10677",FALSE
"10678",FALSE
"10679",FALSE
"10680",FALSE
"10681",FALSE
"10682",FALSE
"10683",FALSE
"10684",FALSE
"10685",FALSE
"10686",FALSE
"10687",FALSE
"10688",FALSE
"10689",FALSE
"10690",FALSE
"10691",FALSE
"10692",FALSE
"10693",FALSE
"10694",FALSE
"10695",TRUE
"10696",TRUE
"10697",TRUE
"10698",TRUE
"10699",TRUE
"10700",TRUE
"10701",TRUE
"10702",TRUE
"10703",TRUE
"10704",TRUE
"10705",TRUE
"10706",TRUE
"10707",TRUE
"10708",TRUE
"10709",TRUE
"10710",TRUE
"10711",TRUE
"10712",TRUE
"10713",TRUE
"10714",TRUE
"10715",TRUE
"10716",TRUE
"10717",TRUE
"10718",TRUE
"10719",TRUE
"10720",TRUE
"10721",TRUE
"10722",TRUE
"10723",TRUE
"10724",TRUE
"10725",TRUE
"10726",TRUE
"10727",TRUE
"10728",TRUE
"10729",TRUE
"10730",TRUE
"10731",TRUE
"10732",TRUE
"10733",TRUE
"10734",TRUE
"10735",TRUE
"10736",TRUE
"10737",TRUE
"10738",TRUE
"10739",TRUE
"10740",TRUE
"10741",TRUE
"10742",TRUE
"10743",TRUE
"10744",TRUE
"10745",TRUE
"10746",TRUE
"10747",TRUE
"10748",TRUE
"10749",TRUE
"10750",TRUE
"10751",TRUE
"10752",TRUE
"10753",TRUE
"10754",TRUE
"10755",TRUE
"10756",TRUE
"10757",TRUE
"10758",TRUE
"10759",TRUE
"10760",TRUE
"10761",TRUE
"10762",TRUE
"10763",TRUE
"10764",TRUE
"10765",TRUE
"10766",TRUE
"10767",TRUE
"10768",TRUE
"10769",TRUE
"10770",TRUE
"10771",TRUE
"10772",TRUE
"10773",TRUE
"10774",TRUE
"10775",TRUE
"10776",TRUE
"10777",TRUE
"10778",TRUE
"10779",TRUE
"10780",TRUE
"10781",TRUE
"10782",TRUE
"10783",TRUE
"10784",TRUE
"10785",TRUE
"10786",TRUE
"10787",TRUE
"10788",TRUE
"10789",TRUE
"10790",TRUE
"10791",TRUE
"10792",TRUE
"10793",TRUE
"10794",TRUE
"10795",TRUE
"10796",TRUE
"10797",TRUE
"10798",TRUE
"10799",TRUE
"10800",TRUE
"10801",TRUE
"10802",TRUE
"10803",TRUE
"10804",TRUE
"10805",TRUE
"10806",TRUE
"10807",TRUE
"10808",TRUE
"10809",TRUE
"10810",TRUE
"10811",TRUE
"10812",TRUE
"10813",TRUE
"10814",TRUE
"10815",TRUE
"10816",TRUE
"10817",TRUE
"10818",TRUE
"10819",TRUE
"10820",TRUE
"10821",TRUE
"10822",TRUE
"10823",TRUE
"10824",TRUE
"10825",TRUE
"10826",TRUE
"10827",TRUE
"10828",TRUE
"10829",TRUE
"10830",TRUE
"10831",TRUE
"10832",TRUE
"10833",TRUE
"10834",TRUE
"10835",FALSE
"10836",FALSE
"10837",FALSE
"10838",FALSE
"10839",FALSE
"10840",FALSE
"10841",FALSE
"10842",FALSE
"10843",FALSE
"10844",FALSE
"10845",FALSE
"10846",FALSE
"10847",FALSE
"10848",FALSE
"10849",FALSE
"10850",FALSE
"10851",FALSE
"10852",FALSE
"10853",FALSE
"10854",FALSE
"10855",FALSE
"10856",FALSE
"10857",FALSE
"10858",FALSE
"10859",FALSE
"10860",FALSE
"10861",FALSE
"10862",FALSE
"10863",FALSE
"10864",FALSE
"10865",FALSE
"10866",FALSE
"10867",FALSE
"10868",FALSE
"10869",FALSE
"10870",FALSE
"10871",FALSE
"10872",FALSE
"10873",FALSE
"10874",FALSE
"10875",FALSE
"10876",FALSE
"10877",FALSE
"10878",FALSE
"10879",FALSE
"10880",FALSE
"10881",FALSE
"10882",FALSE
"10883",FALSE
"10884",FALSE
"10885",FALSE
"10886",FALSE
"10887",FALSE
"10888",FALSE
"10889",FALSE
"10890",FALSE
"10891",FALSE
"10892",FALSE
"10893",FALSE
"10894",TRUE
"10895",TRUE
"10896",TRUE
"10897",TRUE
"10898",TRUE
"10899",TRUE
"10900",TRUE
"10901",TRUE
"10902",TRUE
"10903",TRUE
"10904",TRUE
"10905",TRUE
"10906",TRUE
"10907",TRUE
"10908",TRUE
"10909",TRUE
"10910",TRUE
"10911",TRUE
"10912",TRUE
"10913",TRUE
"10914",TRUE
"10915",TRUE
"10916",TRUE
"10917",TRUE
"10918",TRUE
"10919",TRUE
"10920",TRUE
"10921",TRUE
"10922",TRUE
"10923",TRUE
"10924",TRUE
"10925",TRUE
"10926",TRUE
"10927",TRUE
"10928",TRUE
"10929",TRUE
"10930",TRUE
"10931",TRUE
"10932",TRUE
"10933",TRUE
"10934",TRUE
"10935",TRUE
"10936",TRUE
"10937",TRUE
"10938",TRUE
"10939",TRUE
"10940",TRUE
"10941",TRUE
"10942",TRUE
"10943",TRUE
"10944",TRUE
"10945",TRUE
"10946",TRUE
"10947",TRUE
"10948",TRUE
"10949",TRUE
"10950",TRUE
"10951",TRUE
"10952",TRUE
"10953",TRUE
"10954",TRUE
"10955",TRUE
"10956",TRUE
"10957",TRUE
"10958",TRUE
"10959",TRUE
"10960",TRUE
"10961",TRUE
"10962",TRUE
"10963",TRUE
"10964",TRUE
"10965",TRUE
"10966",TRUE
"10967",TRUE
"10968",TRUE
"10969",TRUE
"10970",TRUE
"10971",TRUE
"10972",TRUE
"10973",TRUE
"10974",TRUE
"10975",TRUE
"10976",TRUE
"10977",TRUE
"10978",TRUE
"10979",TRUE
"10980",TRUE
"10981",TRUE
"10982",TRUE
"10983",TRUE
"10984",TRUE
"10985",TRUE
"10986",TRUE
"10987",TRUE
"10988",TRUE
"10989",TRUE
"10990",TRUE
"10991",TRUE
"10992",TRUE
"10993",TRUE
"10994",TRUE
"10995",TRUE
"10996",TRUE
"10997",TRUE
"10998",TRUE
"10999",TRUE
"11000",TRUE
"11001",TRUE
"11002",TRUE
"11003",TRUE
"11004",TRUE
"11005",TRUE
"11006",TRUE
"11007",TRUE
"11008",TRUE
"11009",TRUE
"11010",TRUE
"11011",TRUE
"11012",TRUE
"11013",TRUE
"11014",TRUE
"11015",TRUE
"11016",TRUE
"11017",TRUE
"11018",TRUE
"11019",TRUE
"11020",TRUE
"11021",TRUE
"11022",TRUE
"11023",TRUE
"11024",TRUE
"11025",TRUE
"11026",TRUE
"11027",TRUE
"11028",TRUE
"11029",TRUE
"11030",TRUE
"11031",TRUE
"11032",TRUE
"11033",TRUE
"11034",TRUE
"11035",TRUE
"11036",FALSE
"11037",FALSE
"11038",FALSE
"11039",FALSE
"11040",FALSE
"11041",FALSE
"11042",FALSE
"11043",FALSE
"11044",FALSE
"11045",FALSE
"11046",FALSE
"11047",FALSE
"11048",FALSE
"11049",FALSE
"11050",FALSE
"11051",FALSE
"11052",FALSE
"11053",FALSE
"11054",FALSE
"11055",FALSE
"11056",FALSE
"11057",FALSE
"11058",FALSE
"11059",FALSE
"11060",FALSE
"11061",FALSE
"11062",FALSE
"11063",FALSE
"11064",FALSE
"11065",FALSE
"11066",FALSE
"11067",FALSE
"11068",FALSE
"11069",FALSE
"11070",FALSE
"11071",FALSE
"11072",FALSE
"11073",FALSE
"11074",FALSE
"11075",FALSE
"11076",FALSE
"11077",FALSE
"11078",FALSE
"11079",FALSE
"11080",FALSE
"11081",FALSE
"11082",FALSE
"11083",FALSE
"11084",FALSE
"11085",FALSE
"11086",FALSE
"11087",FALSE
"11088",FALSE
"11089",FALSE
"11090",FALSE
"11091",FALSE
"11092",FALSE
"11093",TRUE
"11094",TRUE
"11095",TRUE
"11096",TRUE
"11097",TRUE
"11098",TRUE
"11099",TRUE
"11100",TRUE
"11101",TRUE
"11102",TRUE
"11103",TRUE
"11104",TRUE
"11105",TRUE
"11106",TRUE
"11107",TRUE
"11108",TRUE
"11109",TRUE
"11110",TRUE
"11111",TRUE
"11112",TRUE
"11113",TRUE
"11114",TRUE
"11115",TRUE
"11116",TRUE
"11117",TRUE
"11118",TRUE
"11119",TRUE
"11120",TRUE
"11121",TRUE
"11122",TRUE
"11123",TRUE
"11124",TRUE
"11125",TRUE
"11126",TRUE
"11127",TRUE
"11128",TRUE
"11129",TRUE
"11130",TRUE
"11131",TRUE
"11132",TRUE
"11133",TRUE
"11134",TRUE
"11135",TRUE
"11136",TRUE
"11137",TRUE
"11138",TRUE
"11139",TRUE
"11140",TRUE
"11141",TRUE
"11142",TRUE
"11143",TRUE
"11144",TRUE
"11145",TRUE
"11146",TRUE
"11147",TRUE
"11148",TRUE
"11149",TRUE
"11150",TRUE
"11151",TRUE
"11152",TRUE
"11153",TRUE
"11154",TRUE
"11155",TRUE
"11156",TRUE
"11157",TRUE
"11158",TRUE
"11159",TRUE
"11160",TRUE
"11161",TRUE
"11162",TRUE
"11163",TRUE
"11164",TRUE
"11165",TRUE
"11166",TRUE
"11167",TRUE
"11168",TRUE
"11169",TRUE
"11170",TRUE
"11171",TRUE
"11172",TRUE
"11173",TRUE
"11174",TRUE
"11175",TRUE
"11176",TRUE
"11177",TRUE
"11178",TRUE
"11179",TRUE
"11180",TRUE
"11181",TRUE
"11182",TRUE
"11183",TRUE
"11184",TRUE
"11185",TRUE
"11186",TRUE
"11187",TRUE
"11188",TRUE
"11189",TRUE
"11190",TRUE
"11191",TRUE
"11192",TRUE
"11193",TRUE
"11194",TRUE
"11195",TRUE
"11196",TRUE
"11197",TRUE
"11198",TRUE
"11199",TRUE
"11200",TRUE
"11201",TRUE
"11202",TRUE
"11203",TRUE
"11204",TRUE
"11205",TRUE
"11206",TRUE
"11207",TRUE
"11208",TRUE
"11209",TRUE
"11210",TRUE
"11211",TRUE
"11212",TRUE
"11213",TRUE
"11214",TRUE
"11215",TRUE
"11216",TRUE
"11217",TRUE
"11218",TRUE
"11219",TRUE
"11220",TRUE
"11221",TRUE
"11222",TRUE
"11223",TRUE
"11224",TRUE
"11225",TRUE
"11226",TRUE
"11227",TRUE
"11228",TRUE
"11229",TRUE
"11230",TRUE
"11231",TRUE
"11232",TRUE
"11233",TRUE
"11234",TRUE
"11235",TRUE
"11236",FALSE
"11237",FALSE
"11238",FALSE
"11239",FALSE
"11240",FALSE
"11241",FALSE
"11242",FALSE
"11243",FALSE
"11244",FALSE
"11245",FALSE
"11246",FALSE
"11247",FALSE
"11248",FALSE
"11249",FALSE
"11250",FALSE
"11251",FALSE
"11252",FALSE
"11253",FALSE
"11254",FALSE
"11255",FALSE
"11256",FALSE
"11257",FALSE
"11258",FALSE
"11259",FALSE
"11260",FALSE
"11261",FALSE
"11262",FALSE
"11263",FALSE
